date,no2,o3,no2 + day 1,o3 + day 1,no2 + day 2,o3 + day 2
14/08/2016,4.0,26.0,5.0,22.0,5.0,20.0
15/08/2016,3.0,28.0,4.0,26.0,5.0,22.0
16/08/2016,5.0,34.0,3.0,28.0,4.0,26.0
17/08/2016,5.0,38.0,5.0,34.0,3.0,28.0
18/08/2016,9.0,35.0,5.0,38.0,5.0,34.0
19/08/2016,5.0,28.0,9.0,35.0,5.0,38.0
20/08/2016,4.0,22.0,5.0,28.0,9.0,35.0
21/08/2016,6.0,22.0,4.0,22.0,5.0,28.0
22/08/2016,10.0,40.0,6.0,22.0,4.0,22.0
23/08/2016,13.0,61.0,10.0,40.0,6.0,22.0
24/08/2016,13.0,72.0,13.0,61.0,10.0,40.0
25/08/2016,10.0,40.0,13.0,72.0,13.0,61.0
26/08/2016,4.0,41.0,10.0,40.0,13.0,72.0
27/08/2016,6.0,21.0,4.0,41.0,10.0,40.0
28/08/2016,4.0,28.0,6.0,21.0,4.0,41.0
29/08/2016,10.0,29.0,4.0,28.0,6.0,21.0
30/08/2016,13.0,39.0,10.0,29.0,4.0,28.0
31/08/2016,9.0,26.0,13.0,39.0,10.0,29.0
01/09/2016,13.0,18.0,9.0,26.0,13.0,39.0
02/09/2016,6.0,23.0,13.0,18.0,9.0,26.0
03/09/2016,3.0,22.0,6.0,23.0,13.0,18.0
04/09/2016,5.0,26.0,3.0,22.0,6.0,23.0
05/09/2016,12.0,15.0,5.0,26.0,3.0,22.0
06/09/2016,15.0,40.0,12.0,15.0,5.0,26.0
07/09/2016,14.0,30.0,15.0,40.0,12.0,15.0
08/09/2016,10.0,25.0,14.0,30.0,15.0,40.0
09/09/2016,12.0,42.0,10.0,25.0,14.0,30.0
10/09/2016,10.0,19.0,12.0,42.0,10.0,25.0
11/09/2016,14.0,36.0,10.0,19.0,12.0,42.0
12/09/2016,14.0,59.0,14.0,36.0,10.0,19.0
13/09/2016,15.0,49.0,14.0,59.0,14.0,36.0
14/09/2016,11.0,56.0,15.0,49.0,14.0,59.0
15/09/2016,8.0,21.0,11.0,56.0,15.0,49.0
16/09/2016,6.0,22.0,8.0,21.0,11.0,56.0
17/09/2016,3.0,25.0,6.0,22.0,8.0,21.0
18/09/2016,8.0,20.0,3.0,25.0,6.0,22.0
19/09/2016,12.0,25.0,8.0,20.0,3.0,25.0
20/09/2016,14.0,28.0,12.0,25.0,8.0,20.0
21/09/2016,23.0,4.0,14.0,28.0,12.0,25.0
22/09/2016,11.0,29.0,23.0,4.0,14.0,28.0
23/09/2016,13.0,45.0,11.0,29.0,23.0,4.0
24/09/2016,7.0,33.0,13.0,45.0,11.0,29.0
25/09/2016,13.0,16.0,7.0,33.0,13.0,45.0
26/09/2016,14.0,20.0,13.0,16.0,7.0,33.0
27/09/2016,9.0,20.0,14.0,20.0,13.0,16.0
28/09/2016,7.0,20.0,9.0,20.0,14.0,20.0
29/09/2016,10.0,20.0,7.0,20.0,9.0,20.0
30/09/2016,10.0,21.0,10.0,20.0,7.0,20.0
01/10/2016,5.0,23.0,10.0,21.0,10.0,20.0
02/10/2016,6.0,27.0,5.0,23.0,10.0,21.0
03/10/2016,7.0,18.0,6.0,27.0,5.0,23.0
04/10/2016,6.0,21.0,7.0,18.0,6.0,27.0
05/10/2016,8.0,17.0,6.0,21.0,7.0,18.0
06/10/2016,7.0,13.0,8.0,17.0,6.0,21.0
07/10/2016,6.0,20.0,7.0,13.0,8.0,17.0
08/10/2016,6.0,20.0,6.0,20.0,7.0,13.0
09/10/2016,12.0,20.0,6.0,20.0,6.0,20.0
10/10/2016,10.0,10.0,12.0,20.0,6.0,20.0
11/10/2016,6.0,9.0,10.0,10.0,12.0,20.0
12/10/2016,6.0,10.0,6.0,9.0,10.0,10.0
13/10/2016,7.0,8.0,6.0,10.0,6.0,9.0
14/10/2016,10.0,9.0,7.0,8.0,6.0,10.0
15/10/2016,8.0,20.0,10.0,9.0,7.0,8.0
16/10/2016,14.0,13.0,8.0,20.0,10.0,9.0
17/10/2016,16.0,12.0,14.0,13.0,8.0,20.0
18/10/2016,8.0,24.0,16.0,12.0,14.0,13.0
19/10/2016,12.0,14.0,8.0,24.0,16.0,12.0
20/10/2016,12.0,10.0,12.0,14.0,8.0,24.0
21/10/2016,8.0,14.0,12.0,10.0,12.0,14.0
22/10/2016,10.0,14.0,8.0,14.0,12.0,10.0
23/10/2016,9.0,3.0,10.0,14.0,8.0,14.0
24/10/2016,10.0,3.0,9.0,3.0,10.0,14.0
25/10/2016,16.0,3.0,10.0,3.0,9.0,3.0
26/10/2016,15.0,10.0,16.0,3.0,10.0,3.0
27/10/2016,11.0,11.0,15.0,10.0,16.0,3.0
28/10/2016,15.0,19.0,11.0,11.0,15.0,10.0
29/10/2016,15.0,10.0,15.0,19.0,11.0,11.0
30/10/2016,18.0,7.0,15.0,10.0,15.0,19.0
31/10/2016,17.0,15.0,18.0,7.0,15.0,10.0
01/11/2016,12.0,18.0,17.0,15.0,18.0,7.0
02/11/2016,20.0,8.0,12.0,18.0,17.0,15.0
03/11/2016,17.0,6.0,20.0,8.0,12.0,18.0
04/11/2016,11.0,16.0,17.0,6.0,20.0,8.0
05/11/2016,9.0,20.0,11.0,16.0,17.0,6.0
06/11/2016,10.0,9.0,9.0,20.0,11.0,16.0
07/11/2016,16.0,7.0,10.0,9.0,9.0,20.0
08/11/2016,15.0,4.0,16.0,7.0,10.0,9.0
09/11/2016,15.0,1.0,15.0,4.0,16.0,7.0
10/11/2016,15.0,8.0,15.0,1.0,15.0,4.0
11/11/2016,14.0,5.0,15.0,8.0,15.0,1.0
12/11/2016,11.0,3.0,14.0,5.0,15.0,8.0
14/11/2016,14.0,1.0,11.0,3.0,14.0,5.0
15/11/2016,11.0,20.0,14.0,1.0,11.0,3.0
16/11/2016,9.0,24.0,11.0,20.0,14.0,1.0
17/11/2016,8.0,25.0,9.0,24.0,11.0,20.0
18/11/2016,8.0,19.0,8.0,25.0,9.0,24.0
19/11/2016,4.0,24.0,8.0,19.0,8.0,25.0
20/11/2016,8.0,13.0,4.0,24.0,8.0,19.0
21/11/2016,10.0,16.0,8.0,13.0,4.0,24.0
22/11/2016,18.0,3.0,10.0,16.0,8.0,13.0
23/11/2016,7.0,17.0,18.0,3.0,10.0,16.0
24/11/2016,12.0,11.0,7.0,17.0,18.0,3.0
25/11/2016,15.0,2.0,12.0,11.0,7.0,17.0
26/11/2016,11.0,23.0,15.0,2.0,12.0,11.0
27/11/2016,15.0,16.0,11.0,23.0,15.0,2.0
28/11/2016,27.0,4.0,15.0,16.0,11.0,23.0
29/11/2016,29.0,1.0,27.0,4.0,15.0,16.0
30/11/2016,17.0,13.0,29.0,1.0,27.0,4.0
01/12/2016,15.0,21.0,17.0,13.0,29.0,1.0
02/12/2016,26.0,5.0,15.0,21.0,17.0,13.0
03/12/2016,20.0,7.0,26.0,5.0,15.0,21.0
04/12/2016,25.0,1.0,20.0,7.0,26.0,5.0
06/12/2016,25.0,2.0,25.0,1.0,20.0,7.0
07/12/2016,21.0,8.0,25.0,2.0,25.0,1.0
08/12/2016,19.0,2.0,21.0,8.0,25.0,2.0
09/12/2016,16.0,3.0,19.0,2.0,21.0,8.0
10/12/2016,5.0,22.0,16.0,3.0,19.0,2.0
11/12/2016,18.0,9.0,5.0,22.0,16.0,3.0
12/12/2016,14.0,9.0,18.0,9.0,5.0,22.0
14/12/2016,20.0,2.0,14.0,9.0,18.0,9.0
15/12/2016,16.0,3.0,20.0,2.0,14.0,9.0
16/12/2016,15.0,8.0,16.0,3.0,20.0,2.0
17/12/2016,15.0,7.0,15.0,8.0,16.0,3.0
18/12/2016,19.0,4.0,15.0,7.0,15.0,8.0
19/12/2016,16.0,1.0,19.0,4.0,15.0,7.0
20/12/2016,15.0,7.0,16.0,1.0,19.0,4.0
21/12/2016,15.0,5.0,15.0,7.0,16.0,1.0
22/12/2016,16.0,17.0,15.0,5.0,15.0,7.0
23/12/2016,7.0,23.0,16.0,17.0,15.0,5.0
24/12/2016,3.0,25.0,7.0,23.0,16.0,17.0
25/12/2016,2.0,27.0,3.0,25.0,7.0,23.0
26/12/2016,11.0,25.0,2.0,27.0,3.0,25.0
27/12/2016,22.0,4.0,11.0,25.0,2.0,27.0
28/12/2016,20.0,1.0,22.0,4.0,11.0,25.0
30/12/2016,18.0,1.0,20.0,1.0,22.0,4.0
31/12/2016,12.0,6.0,18.0,1.0,20.0,1.0
01/01/2017,13.0,20.0,12.0,6.0,18.0,1.0
02/01/2017,13.0,18.0,13.0,20.0,12.0,6.0
03/01/2017,5.0,27.0,13.0,18.0,13.0,20.0
04/01/2017,4.0,25.0,5.0,27.0,13.0,18.0
08/01/2017,17.0,1.0,4.0,25.0,5.0,27.0
09/01/2017,19.0,12.0,17.0,1.0,4.0,25.0
10/01/2017,12.0,28.0,19.0,12.0,17.0,1.0
11/01/2017,10.0,24.0,12.0,28.0,19.0,12.0
12/01/2017,8.0,27.0,10.0,24.0,12.0,28.0
13/01/2017,7.0,29.0,8.0,27.0,10.0,24.0
14/01/2017,20.0,16.0,7.0,29.0,8.0,27.0
15/01/2017,17.0,11.0,20.0,16.0,7.0,29.0
16/01/2017,14.0,13.0,17.0,11.0,20.0,16.0
17/01/2017,18.0,7.0,14.0,13.0,17.0,11.0
18/01/2017,24.0,2.0,18.0,7.0,14.0,13.0
19/01/2017,25.0,6.0,24.0,2.0,18.0,7.0
20/01/2017,16.0,10.0,25.0,6.0,24.0,2.0
21/01/2017,25.0,4.0,16.0,10.0,25.0,6.0
22/01/2017,21.0,6.0,25.0,4.0,16.0,10.0
23/01/2017,22.0,3.0,21.0,6.0,25.0,4.0
24/01/2017,19.0,8.0,22.0,3.0,21.0,6.0
25/01/2017,22.0,8.0,19.0,8.0,22.0,3.0
26/01/2017,25.0,5.0,22.0,8.0,19.0,8.0
27/01/2017,21.0,8.0,25.0,5.0,22.0,8.0
28/01/2017,11.0,15.0,21.0,8.0,25.0,5.0
29/01/2017,9.0,20.0,11.0,15.0,21.0,8.0
30/01/2017,9.0,20.0,9.0,20.0,11.0,15.0
31/01/2017,16.0,7.0,9.0,20.0,9.0,20.0
01/02/2017,13.0,7.0,16.0,7.0,9.0,20.0
02/02/2017,16.0,14.0,13.0,7.0,16.0,7.0
03/02/2017,12.0,17.0,16.0,14.0,13.0,7.0
04/02/2017,12.0,18.0,12.0,17.0,16.0,14.0
05/02/2017,14.0,12.0,12.0,18.0,12.0,17.0
06/02/2017,13.0,3.0,14.0,12.0,12.0,18.0
07/02/2017,10.0,7.0,13.0,3.0,14.0,12.0
08/02/2017,10.0,11.0,10.0,7.0,13.0,3.0
09/02/2017,12.0,8.0,10.0,11.0,10.0,7.0
10/02/2017,12.0,7.0,12.0,8.0,10.0,11.0
11/02/2017,7.0,15.0,12.0,7.0,12.0,8.0
12/02/2017,10.0,17.0,7.0,15.0,12.0,7.0
13/02/2017,20.0,19.0,10.0,17.0,7.0,15.0
14/02/2017,26.0,7.0,20.0,19.0,10.0,17.0
15/02/2017,14.0,17.0,26.0,7.0,20.0,19.0
16/02/2017,13.0,15.0,14.0,17.0,26.0,7.0
17/02/2017,16.0,12.0,13.0,15.0,14.0,17.0
18/02/2017,12.0,15.0,16.0,12.0,13.0,15.0
19/02/2017,13.0,11.0,12.0,15.0,16.0,12.0
20/02/2017,9.0,24.0,13.0,11.0,12.0,15.0
21/02/2017,8.0,22.0,9.0,24.0,13.0,11.0
22/02/2017,6.0,28.0,8.0,22.0,9.0,24.0
23/02/2017,10.0,31.0,6.0,28.0,8.0,22.0
24/02/2017,12.0,24.0,10.0,31.0,6.0,28.0
25/02/2017,6.0,22.0,12.0,24.0,10.0,31.0
26/02/2017,6.0,28.0,6.0,22.0,12.0,24.0
27/02/2017,7.0,31.0,6.0,28.0,6.0,22.0
28/02/2017,9.0,25.0,7.0,31.0,6.0,28.0
01/03/2017,9.0,28.0,9.0,25.0,7.0,31.0
02/03/2017,17.0,17.0,9.0,28.0,9.0,25.0
03/03/2017,11.0,23.0,17.0,17.0,9.0,28.0
04/03/2017,6.0,29.0,11.0,23.0,17.0,17.0
05/03/2017,11.0,27.0,6.0,29.0,11.0,23.0
06/03/2017,10.0,22.0,11.0,27.0,6.0,29.0
07/03/2017,14.0,16.0,10.0,22.0,11.0,27.0
08/03/2017,13.0,29.0,14.0,16.0,10.0,22.0
09/03/2017,16.0,25.0,13.0,29.0,14.0,16.0
10/03/2017,17.0,16.0,16.0,25.0,13.0,29.0
11/03/2017,13.0,22.0,17.0,16.0,16.0,25.0
12/03/2017,17.0,18.0,13.0,22.0,17.0,16.0
13/03/2017,18.0,15.0,17.0,18.0,13.0,22.0
14/03/2017,16.0,26.0,18.0,15.0,17.0,18.0
15/03/2017,24.0,26.0,16.0,26.0,18.0,15.0
16/03/2017,7.0,27.0,24.0,26.0,16.0,26.0
17/03/2017,7.0,24.0,7.0,27.0,24.0,26.0
18/03/2017,5.0,25.0,7.0,24.0,7.0,27.0
19/03/2017,7.0,23.0,5.0,25.0,7.0,24.0
20/03/2017,9.0,30.0,7.0,23.0,5.0,25.0
21/03/2017,14.0,26.0,9.0,30.0,7.0,23.0
22/03/2017,10.0,25.0,14.0,26.0,9.0,30.0
23/03/2017,6.0,29.0,10.0,25.0,14.0,26.0
24/03/2017,5.0,31.0,6.0,29.0,10.0,25.0
25/03/2017,3.0,25.0,5.0,31.0,6.0,29.0
26/03/2017,14.0,25.0,3.0,25.0,5.0,31.0
27/03/2017,23.0,35.0,14.0,25.0,3.0,25.0
28/03/2017,8.0,26.0,23.0,35.0,14.0,25.0
29/03/2017,14.0,24.0,8.0,26.0,23.0,35.0
30/03/2017,12.0,27.0,14.0,24.0,8.0,26.0
31/03/2017,11.0,24.0,12.0,27.0,14.0,24.0
01/04/2017,8.0,31.0,11.0,24.0,12.0,27.0
02/04/2017,6.0,30.0,8.0,31.0,11.0,24.0
03/04/2017,16.0,29.0,6.0,30.0,8.0,31.0
04/04/2017,6.0,31.0,16.0,29.0,6.0,30.0
05/04/2017,4.0,31.0,6.0,31.0,16.0,29.0
06/04/2017,12.0,28.0,4.0,31.0,6.0,31.0
07/04/2017,6.0,30.0,12.0,28.0,4.0,31.0
08/04/2017,15.0,33.0,6.0,30.0,12.0,28.0
09/04/2017,7.0,31.0,15.0,33.0,6.0,30.0
10/04/2017,9.0,30.0,7.0,31.0,15.0,33.0
11/04/2017,10.0,24.0,9.0,30.0,7.0,31.0
12/04/2017,6.0,31.0,10.0,24.0,9.0,30.0
13/04/2017,12.0,29.0,6.0,31.0,10.0,24.0
14/04/2017,5.0,32.0,12.0,29.0,6.0,31.0
15/04/2017,3.0,32.0,5.0,32.0,12.0,29.0
16/04/2017,2.0,35.0,3.0,32.0,5.0,32.0
17/04/2017,6.0,32.0,2.0,35.0,3.0,32.0
18/04/2017,6.0,33.0,6.0,32.0,2.0,35.0
19/04/2017,15.0,29.0,6.0,33.0,6.0,32.0
20/04/2017,11.0,23.0,15.0,29.0,6.0,33.0
21/04/2017,3.0,32.0,11.0,23.0,15.0,29.0
22/04/2017,4.0,30.0,3.0,32.0,11.0,23.0
23/04/2017,10.0,23.0,4.0,30.0,3.0,32.0
24/04/2017,5.0,30.0,10.0,23.0,4.0,30.0
25/04/2017,8.0,29.0,5.0,30.0,10.0,23.0
26/04/2017,7.0,32.0,8.0,29.0,5.0,30.0
27/04/2017,6.0,30.0,7.0,32.0,8.0,29.0
28/04/2017,7.0,32.0,6.0,30.0,7.0,32.0
29/04/2017,6.0,40.0,7.0,32.0,6.0,30.0
30/04/2017,6.0,32.0,6.0,40.0,7.0,32.0
01/05/2017,9.0,24.0,6.0,32.0,6.0,40.0
02/05/2017,6.0,23.0,9.0,24.0,6.0,32.0
03/05/2017,6.0,25.0,6.0,23.0,9.0,24.0
04/05/2017,5.0,28.0,6.0,25.0,6.0,23.0
05/05/2017,4.0,32.0,5.0,28.0,6.0,25.0
06/05/2017,4.0,30.0,4.0,32.0,5.0,28.0
07/05/2017,4.0,33.0,4.0,30.0,4.0,32.0
08/05/2017,4.0,31.0,4.0,33.0,4.0,30.0
09/05/2017,7.0,29.0,4.0,31.0,4.0,33.0
10/05/2017,9.0,34.0,7.0,29.0,4.0,31.0
11/05/2017,7.0,28.0,9.0,34.0,7.0,29.0
12/05/2017,8.0,24.0,7.0,28.0,9.0,34.0
13/05/2017,7.0,33.0,8.0,24.0,7.0,28.0
14/05/2017,10.0,31.0,7.0,33.0,8.0,24.0
15/05/2017,10.0,35.0,10.0,31.0,7.0,33.0
16/05/2017,13.0,54.0,10.0,35.0,10.0,31.0
17/05/2017,7.0,31.0,13.0,54.0,10.0,35.0
18/05/2017,5.0,28.0,7.0,31.0,13.0,54.0
19/05/2017,6.0,30.0,5.0,28.0,7.0,31.0
20/05/2017,8.0,36.0,6.0,30.0,5.0,28.0
21/05/2017,7.0,46.0,8.0,36.0,6.0,30.0
22/05/2017,10.0,29.0,7.0,46.0,8.0,36.0
23/05/2017,8.0,28.0,10.0,29.0,7.0,46.0
24/05/2017,3.0,30.0,8.0,28.0,10.0,29.0
25/05/2017,4.0,36.0,3.0,30.0,8.0,28.0
26/05/2017,5.0,50.0,4.0,36.0,3.0,30.0
27/05/2017,6.0,35.0,5.0,50.0,4.0,36.0
28/05/2017,6.0,52.0,6.0,35.0,5.0,50.0
29/05/2017,7.0,32.0,6.0,52.0,6.0,35.0
30/05/2017,6.0,29.0,7.0,32.0,6.0,52.0
31/05/2017,5.0,38.0,6.0,29.0,7.0,32.0
01/06/2017,9.0,59.0,5.0,38.0,6.0,29.0
02/06/2017,6.0,42.0,9.0,59.0,5.0,38.0
03/06/2017,3.0,29.0,6.0,42.0,9.0,59.0
04/06/2017,6.0,33.0,3.0,29.0,6.0,42.0
05/06/2017,4.0,25.0,6.0,33.0,3.0,29.0
06/06/2017,4.0,25.0,4.0,25.0,6.0,33.0
07/06/2017,6.0,28.0,4.0,25.0,4.0,25.0
08/06/2017,8.0,26.0,6.0,28.0,4.0,25.0
09/06/2017,4.0,39.0,8.0,26.0,6.0,28.0
10/06/2017,6.0,40.0,4.0,39.0,8.0,26.0
11/06/2017,5.0,25.0,6.0,40.0,4.0,39.0
12/06/2017,6.0,28.0,5.0,25.0,6.0,40.0
13/06/2017,7.0,36.0,6.0,28.0,5.0,25.0
14/06/2017,9.0,44.0,7.0,36.0,6.0,28.0
15/06/2017,4.0,26.0,9.0,44.0,7.0,36.0
16/06/2017,5.0,26.0,4.0,26.0,9.0,44.0
17/06/2017,4.0,30.0,5.0,26.0,4.0,26.0
18/06/2017,12.0,13.0,4.0,30.0,5.0,26.0
05/01/2018,12.0,17.0,12.0,13.0,4.0,30.0
06/01/2018,4.0,16.0,12.0,17.0,12.0,13.0
07/01/2018,8.0,16.0,4.0,16.0,12.0,17.0
08/01/2018,12.0,9.0,8.0,16.0,4.0,16.0
09/01/2018,16.0,4.0,12.0,9.0,8.0,16.0
10/01/2018,14.0,3.0,16.0,4.0,12.0,9.0
11/01/2018,11.0,2.0,14.0,3.0,16.0,4.0
12/01/2018,14.0,5.0,11.0,2.0,14.0,3.0
13/01/2018,8.0,8.0,14.0,5.0,11.0,2.0
14/01/2018,10.0,17.0,8.0,8.0,14.0,5.0
15/01/2018,8.0,25.0,10.0,17.0,8.0,8.0
16/01/2018,7.0,26.0,8.0,25.0,10.0,17.0
17/01/2018,10.0,26.0,7.0,26.0,8.0,25.0
18/01/2018,14.0,22.0,10.0,26.0,7.0,26.0
19/01/2018,13.0,19.0,14.0,22.0,10.0,26.0
20/01/2018,11.0,22.0,13.0,19.0,14.0,22.0
21/01/2018,12.0,20.0,11.0,22.0,13.0,19.0
22/01/2018,14.0,16.0,12.0,20.0,11.0,22.0
23/01/2018,6.0,22.0,14.0,16.0,12.0,20.0
24/01/2018,14.0,27.0,6.0,22.0,14.0,16.0
25/01/2018,21.0,5.0,14.0,27.0,6.0,22.0
26/01/2018,10.0,18.0,21.0,5.0,14.0,27.0
27/01/2018,7.0,19.0,10.0,18.0,21.0,5.0
28/01/2018,6.0,23.0,7.0,19.0,10.0,18.0
29/01/2018,18.0,17.0,6.0,23.0,7.0,19.0
30/01/2018,11.0,24.0,18.0,17.0,6.0,23.0
31/01/2018,12.0,21.0,11.0,24.0,18.0,17.0
01/02/2018,8.0,21.0,12.0,21.0,11.0,24.0
02/02/2018,14.0,15.0,8.0,21.0,12.0,21.0
03/02/2018,3.0,20.0,14.0,15.0,8.0,21.0
04/02/2018,7.0,16.0,3.0,20.0,14.0,15.0
05/02/2018,12.0,17.0,7.0,16.0,3.0,20.0
06/02/2018,16.0,19.0,12.0,17.0,7.0,16.0
07/02/2018,23.0,9.0,16.0,19.0,12.0,17.0
08/02/2018,15.0,15.0,23.0,9.0,16.0,19.0
09/02/2018,11.0,21.0,15.0,15.0,23.0,9.0
10/02/2018,6.0,26.0,11.0,21.0,15.0,15.0
11/02/2018,10.0,24.0,6.0,26.0,11.0,21.0
12/02/2018,13.0,23.0,10.0,24.0,6.0,26.0
13/02/2018,13.0,19.0,13.0,23.0,10.0,24.0
14/02/2018,15.0,20.0,13.0,19.0,13.0,23.0
15/02/2018,21.0,21.0,15.0,20.0,13.0,19.0
16/02/2018,22.0,16.0,21.0,21.0,15.0,20.0
17/02/2018,19.0,12.0,22.0,16.0,21.0,21.0
18/02/2018,19.0,7.0,19.0,12.0,22.0,16.0
19/02/2018,19.0,12.0,19.0,7.0,19.0,12.0
20/02/2018,12.0,22.0,19.0,12.0,19.0,7.0
21/02/2018,9.0,24.0,12.0,22.0,19.0,12.0
22/02/2018,8.0,23.0,9.0,24.0,12.0,22.0
23/02/2018,4.0,24.0,8.0,23.0,9.0,24.0
24/02/2018,3.0,28.0,4.0,24.0,8.0,23.0
25/02/2018,5.0,26.0,3.0,28.0,4.0,24.0
26/02/2018,7.0,26.0,5.0,26.0,3.0,28.0
27/02/2018,8.0,22.0,7.0,26.0,5.0,26.0
28/02/2018,6.0,25.0,8.0,22.0,7.0,26.0
01/03/2018,9.0,25.0,6.0,25.0,8.0,22.0
02/03/2018,10.0,20.0,9.0,25.0,6.0,25.0
03/03/2018,12.0,20.0,10.0,20.0,9.0,25.0
04/03/2018,12.0,25.0,12.0,20.0,10.0,20.0
05/03/2018,22.0,12.0,12.0,25.0,12.0,20.0
06/03/2018,18.0,18.0,22.0,12.0,12.0,25.0
07/03/2018,11.0,23.0,18.0,18.0,22.0,12.0
08/03/2018,11.0,22.0,11.0,23.0,18.0,18.0
09/03/2018,10.0,17.0,11.0,22.0,11.0,23.0
10/03/2018,11.0,15.0,10.0,17.0,11.0,22.0
11/03/2018,10.0,22.0,11.0,15.0,10.0,17.0
12/03/2018,8.0,22.0,10.0,22.0,11.0,15.0
13/03/2018,12.0,25.0,8.0,22.0,10.0,22.0
14/03/2018,11.0,17.0,12.0,25.0,8.0,22.0
15/03/2018,8.0,15.0,11.0,17.0,12.0,25.0
16/03/2018,3.0,28.0,8.0,15.0,11.0,17.0
17/03/2018,3.0,30.0,3.0,28.0,8.0,15.0
18/03/2018,5.0,31.0,3.0,30.0,3.0,28.0
19/03/2018,6.0,32.0,5.0,31.0,3.0,30.0
20/03/2018,12.0,32.0,6.0,32.0,5.0,31.0
21/03/2018,9.0,26.0,12.0,32.0,6.0,32.0
22/03/2018,10.0,26.0,9.0,26.0,12.0,32.0
23/03/2018,7.0,27.0,10.0,26.0,9.0,26.0
24/03/2018,9.0,26.0,7.0,27.0,10.0,26.0
25/03/2018,15.0,23.0,9.0,26.0,7.0,27.0
26/03/2018,11.0,22.0,15.0,23.0,9.0,26.0
27/03/2018,13.0,19.0,11.0,22.0,15.0,23.0
28/03/2018,10.0,30.0,13.0,19.0,11.0,22.0
29/03/2018,9.0,31.0,10.0,30.0,13.0,19.0
30/03/2018,8.0,28.0,9.0,31.0,10.0,30.0
31/03/2018,6.0,29.0,8.0,28.0,9.0,31.0
01/04/2018,9.0,25.0,6.0,29.0,8.0,28.0
02/04/2018,9.0,22.0,9.0,25.0,6.0,29.0
03/04/2018,11.0,26.0,9.0,22.0,9.0,25.0
04/04/2018,6.0,32.0,11.0,26.0,9.0,22.0
05/04/2018,14.0,29.0,6.0,32.0,11.0,26.0
06/04/2018,13.0,31.0,14.0,29.0,6.0,32.0
07/04/2018,14.0,40.0,13.0,31.0,14.0,29.0
08/04/2018,7.0,22.0,14.0,40.0,13.0,31.0
09/04/2018,8.0,31.0,7.0,22.0,14.0,40.0
10/04/2018,9.0,24.0,8.0,31.0,7.0,22.0
11/04/2018,9.0,16.0,9.0,24.0,8.0,31.0
12/04/2018,15.0,18.0,9.0,16.0,9.0,24.0
13/04/2018,10.0,29.0,15.0,18.0,9.0,16.0
14/04/2018,6.0,29.0,10.0,29.0,15.0,18.0
15/04/2018,7.0,31.0,6.0,29.0,10.0,29.0
16/04/2018,13.0,37.0,7.0,31.0,6.0,29.0
17/04/2018,18.0,44.0,13.0,37.0,7.0,31.0
18/04/2018,12.0,40.0,18.0,44.0,13.0,37.0
19/04/2018,22.0,46.0,12.0,40.0,18.0,44.0
20/04/2018,7.0,40.0,22.0,46.0,12.0,40.0
21/04/2018,5.0,48.0,7.0,40.0,22.0,46.0
22/04/2018,6.0,31.0,5.0,48.0,7.0,40.0
23/04/2018,7.0,25.0,6.0,31.0,5.0,48.0
24/04/2018,4.0,30.0,7.0,25.0,6.0,31.0
25/04/2018,5.0,32.0,4.0,30.0,7.0,25.0
26/04/2018,7.0,33.0,5.0,32.0,4.0,30.0
27/04/2018,6.0,25.0,7.0,33.0,5.0,32.0
28/04/2018,8.0,22.0,6.0,25.0,7.0,33.0
29/04/2018,5.0,27.0,8.0,22.0,6.0,25.0
30/04/2018,5.0,33.0,5.0,27.0,8.0,22.0
01/05/2018,9.0,36.0,5.0,33.0,5.0,27.0
02/05/2018,6.0,35.0,9.0,36.0,5.0,33.0
03/05/2018,7.0,39.0,6.0,35.0,9.0,36.0
04/05/2018,5.0,45.0,7.0,39.0,6.0,35.0
05/05/2018,5.0,47.0,5.0,45.0,7.0,39.0
06/05/2018,8.0,48.0,5.0,47.0,5.0,45.0
07/05/2018,11.0,60.0,8.0,48.0,5.0,47.0
08/05/2018,12.0,46.0,11.0,60.0,8.0,48.0
09/05/2018,6.0,33.0,12.0,46.0,11.0,60.0
10/05/2018,6.0,38.0,6.0,33.0,12.0,46.0
11/05/2018,7.0,52.0,6.0,38.0,6.0,33.0
12/05/2018,6.0,34.0,7.0,52.0,6.0,38.0
13/05/2018,4.0,52.0,6.0,34.0,7.0,52.0
14/05/2018,5.0,52.0,4.0,52.0,6.0,34.0
15/05/2018,3.0,41.0,5.0,52.0,4.0,52.0
16/05/2018,1.0,32.0,3.0,41.0,5.0,52.0
17/05/2018,3.0,29.0,1.0,32.0,3.0,41.0
18/05/2018,3.0,30.0,3.0,29.0,1.0,32.0
19/05/2018,7.0,43.0,3.0,30.0,3.0,29.0
20/05/2018,4.0,46.0,7.0,43.0,3.0,30.0
21/05/2018,7.0,41.0,4.0,46.0,7.0,43.0
22/05/2018,7.0,46.0,7.0,41.0,4.0,46.0
23/05/2018,8.0,35.0,7.0,46.0,7.0,41.0
24/05/2018,7.0,46.0,8.0,35.0,7.0,46.0
25/05/2018,5.0,57.0,7.0,46.0,8.0,35.0
26/05/2018,5.0,43.0,5.0,57.0,7.0,46.0
27/05/2018,8.0,59.0,5.0,43.0,5.0,57.0
28/05/2018,6.0,50.0,8.0,59.0,5.0,43.0
29/05/2018,8.0,39.0,6.0,50.0,8.0,59.0
30/05/2018,8.0,38.0,8.0,39.0,6.0,50.0
31/05/2018,9.0,36.0,8.0,38.0,8.0,39.0
01/06/2018,6.0,23.0,9.0,36.0,8.0,38.0
