date,o3,no2,pm25 - day 1,pm10 - day 1,o3 - day 1,no2 - day 1,temp - day 1,humidity - day 1,visibility - day 1,solarradiation - day 1,precip - day 1,windspeed - day 1,winddir - day 1,pm25 - day 2,pm10 - day 2,o3 - day 2,no2 - day 2,temp - day 2,humidity - day 2,visibility - day 2,solarradiation - day 2,precip - day 2,windspeed - day 2,winddir - day 2,pm25 - day 3,pm10 - day 3,o3 - day 3,no2 - day 3,temp - day 3,humidity - day 3,visibility - day 3,solarradiation - day 3,precip - day 3,windspeed - day 3,winddir - day 3,o3 + day 1,no2 + day 1,o3 + day 2,no2 + day 2
13/09/2018,27.0,11.0,23.0,11.0,24.0,7.0,16.3,88.4,28.3,113.6,1.1,18.0,306.2,29.0,9.0,19.0,5.0,18.4,78.9,30.1,200.0,0.0,28.8,225.2,28.0,17.0,24.0,5.0,17.8,77.9,32.4,134.8,0.0,18.0,243.3,26.0,6.0,31.0,11.0
12/09/2018,24.0,7.0,29.0,9.0,19.0,5.0,18.4,78.9,30.1,200.0,0.0,28.8,225.2,28.0,17.0,24.0,5.0,17.8,77.9,32.4,134.8,0.0,18.0,243.3,33.0,17.0,26.0,6.0,17.8,70.8,39.0,157.8,0.0,21.6,202.7,27.0,11.0,26.0,6.0
11/09/2018,19.0,5.0,28.0,17.0,24.0,5.0,17.8,77.9,32.4,134.8,0.0,18.0,243.3,33.0,17.0,26.0,6.0,17.8,70.8,39.0,157.8,0.0,21.6,202.7,23.0,15.0,34.0,7.0,14.6,78.5,35.9,130.3,0.9,25.2,217.9,24.0,7.0,27.0,11.0
10/09/2018,24.0,5.0,33.0,17.0,26.0,6.0,17.8,70.8,39.0,157.8,0.0,21.6,202.7,23.0,15.0,34.0,7.0,14.6,78.5,35.9,130.3,0.9,25.2,217.9,24.0,14.0,22.0,6.0,14.8,77.1,26.5,216.3,5.0,25.2,244.7,19.0,5.0,24.0,7.0
09/09/2018,26.0,6.0,23.0,15.0,34.0,7.0,14.6,78.5,35.9,130.3,0.9,25.2,217.9,24.0,14.0,22.0,6.0,14.8,77.1,26.5,216.3,5.0,25.2,244.7,41.0,13.0,23.0,7.0,17.1,94.4,12.5,103.0,9.2,14.4,309.6,24.0,5.0,19.0,5.0
08/09/2018,34.0,7.0,24.0,14.0,22.0,6.0,14.8,77.1,26.5,216.3,5.0,25.2,244.7,41.0,13.0,23.0,7.0,17.1,94.4,12.5,103.0,9.2,14.4,309.6,59.0,15.0,25.0,8.0,19.3,89.2,8.8,146.6,1.6,14.4,357.0,26.0,6.0,24.0,5.0
07/09/2018,22.0,6.0,41.0,13.0,23.0,7.0,17.1,94.4,12.5,103.0,9.2,14.4,309.6,59.0,15.0,25.0,8.0,19.3,89.2,8.8,146.6,1.6,14.4,357.0,63.0,19.0,26.0,8.0,20.5,87.9,7.1,189.2,0.0,10.8,344.4,34.0,7.0,26.0,6.0
06/09/2018,23.0,7.0,59.0,15.0,25.0,8.0,19.3,89.2,8.8,146.6,1.6,14.4,357.0,63.0,19.0,26.0,8.0,20.5,87.9,7.1,189.2,0.0,10.8,344.4,42.0,24.0,33.0,5.0,18.2,81.7,24.1,180.1,0.0,14.4,358.3,22.0,6.0,34.0,7.0
05/09/2018,25.0,8.0,63.0,19.0,26.0,8.0,20.5,87.9,7.1,189.2,0.0,10.8,344.4,42.0,24.0,33.0,5.0,18.2,81.7,24.1,180.1,0.0,14.4,358.3,31.0,12.0,27.0,5.0,15.5,73.9,31.7,241.5,0.0,14.4,61.6,23.0,7.0,22.0,6.0
04/09/2018,26.0,8.0,42.0,24.0,33.0,5.0,18.2,81.7,24.1,180.1,0.0,14.4,358.3,31.0,12.0,27.0,5.0,15.5,73.9,31.7,241.5,0.0,14.4,61.6,28.0,11.0,34.0,5.0,13.2,76.4,27.2,246.5,0.0,10.8,49.7,25.0,8.0,23.0,7.0
03/09/2018,33.0,5.0,31.0,12.0,27.0,5.0,15.5,73.9,31.7,241.5,0.0,14.4,61.6,28.0,11.0,34.0,5.0,13.2,76.4,27.2,246.5,0.0,10.8,49.7,19.0,12.0,30.0,8.0,12.8,81.2,30.1,162.4,0.0,10.8,25.1,26.0,8.0,25.0,8.0
02/09/2018,27.0,5.0,28.0,11.0,34.0,5.0,13.2,76.4,27.2,246.5,0.0,10.8,49.7,19.0,12.0,30.0,8.0,12.8,81.2,30.1,162.4,0.0,10.8,25.1,30.0,9.0,20.0,8.0,15.8,76.2,25.6,210.3,0.1,16.6,322.8,33.0,5.0,26.0,8.0
01/09/2018,34.0,5.0,19.0,12.0,30.0,8.0,12.8,81.2,30.1,162.4,0.0,10.8,25.1,30.0,9.0,20.0,8.0,15.8,76.2,25.6,210.3,0.1,16.6,322.8,62.0,12.0,22.0,6.0,14.3,89.3,8.0,106.4,6.6,18.0,359.8,27.0,5.0,33.0,5.0
31/08/2018,30.0,8.0,30.0,9.0,20.0,8.0,15.8,76.2,25.6,210.3,0.1,16.6,322.8,62.0,12.0,22.0,6.0,14.3,89.3,8.0,106.4,6.6,18.0,359.8,32.0,19.0,22.0,13.0,17.5,77.5,29.3,201.3,0.0,14.4,196.4,34.0,5.0,27.0,5.0
30/08/2018,20.0,8.0,62.0,12.0,22.0,6.0,14.3,89.3,8.0,106.4,6.6,18.0,359.8,32.0,19.0,22.0,13.0,17.5,77.5,29.3,201.3,0.0,14.4,196.4,19.0,14.0,23.0,9.0,16.8,81.2,27.0,210.8,1.3,28.8,227.0,30.0,8.0,34.0,5.0
29/08/2018,22.0,6.0,32.0,19.0,22.0,13.0,17.5,77.5,29.3,201.3,0.0,14.4,196.4,19.0,14.0,23.0,9.0,16.8,81.2,27.0,210.8,1.3,28.8,227.0,16.0,10.0,22.0,5.0,14.1,74.2,33.0,172.7,0.8,21.6,195.8,20.0,8.0,30.0,8.0
28/08/2018,22.0,13.0,19.0,14.0,23.0,9.0,16.8,81.2,27.0,210.8,1.3,28.8,227.0,16.0,10.0,22.0,5.0,14.1,74.2,33.0,172.7,0.8,21.6,195.8,8.0,7.0,28.0,5.0,12.9,85.2,30.1,187.9,21.8,18.0,257.2,22.0,6.0,20.0,8.0
27/08/2018,23.0,9.0,16.0,10.0,22.0,5.0,14.1,74.2,33.0,172.7,0.8,21.6,195.8,8.0,7.0,28.0,5.0,12.9,85.2,30.1,187.9,21.8,18.0,257.2,16.0,7.0,21.0,4.0,16.0,72.1,29.0,221.7,0.0,24.5,256.3,22.0,13.0,22.0,6.0
26/08/2018,22.0,5.0,8.0,7.0,28.0,5.0,12.9,85.2,30.1,187.9,21.8,18.0,257.2,16.0,7.0,21.0,4.0,16.0,72.1,29.0,221.7,0.0,24.5,256.3,49.0,10.0,21.0,4.0,18.7,84.2,14.4,230.3,2.5,20.9,227.2,23.0,9.0,22.0,13.0
25/08/2018,28.0,5.0,16.0,7.0,21.0,4.0,16.0,72.1,29.0,221.7,0.0,24.5,256.3,49.0,10.0,21.0,4.0,18.7,84.2,14.4,230.3,2.5,20.9,227.2,47.0,15.0,16.0,9.0,20.0,82.4,12.5,250.5,0.0,14.4,267.4,22.0,5.0,23.0,9.0
24/08/2018,21.0,4.0,49.0,10.0,21.0,4.0,18.7,84.2,14.4,230.3,2.5,20.9,227.2,47.0,15.0,16.0,9.0,20.0,82.4,12.5,250.5,0.0,14.4,267.4,37.0,14.0,28.0,10.0,20.0,81.0,20.0,207.4,0.0,10.8,172.8,28.0,5.0,22.0,5.0
23/08/2018,21.0,4.0,47.0,15.0,16.0,9.0,20.0,82.4,12.5,250.5,0.0,14.4,267.4,37.0,14.0,28.0,10.0,20.0,81.0,20.0,207.4,0.0,10.8,172.8,19.0,12.0,26.0,7.0,20.1,81.1,32.2,209.2,0.0,10.8,285.8,21.0,4.0,28.0,5.0
22/08/2018,16.0,9.0,37.0,14.0,28.0,10.0,20.0,81.0,20.0,207.4,0.0,10.8,172.8,19.0,12.0,26.0,7.0,20.1,81.1,32.2,209.2,0.0,10.8,285.8,36.0,9.0,21.0,5.0,19.4,77.3,29.9,238.9,0.0,21.6,219.5,21.0,4.0,21.0,4.0
21/08/2018,28.0,10.0,19.0,12.0,26.0,7.0,20.1,81.1,32.2,209.2,0.0,10.8,285.8,36.0,9.0,21.0,5.0,19.4,77.3,29.9,238.9,0.0,21.6,219.5,35.0,14.0,21.0,5.0,17.0,80.7,26.5,258.4,0.0,18.0,224.1,16.0,9.0,21.0,4.0
20/08/2018,26.0,7.0,36.0,9.0,21.0,5.0,19.4,77.3,29.9,238.9,0.0,21.6,219.5,35.0,14.0,21.0,5.0,17.0,80.7,26.5,258.4,0.0,18.0,224.1,22.0,13.0,21.0,7.0,18.2,76.4,26.8,252.9,5.7,10.8,278.1,28.0,10.0,16.0,9.0
19/08/2018,21.0,5.0,35.0,14.0,21.0,5.0,17.0,80.7,26.5,258.4,0.0,18.0,224.1,22.0,13.0,21.0,7.0,18.2,76.4,26.8,252.9,5.7,10.8,278.1,24.0,10.0,26.0,5.0,18.8,77.7,33.3,266.0,0.0,21.6,217.3,26.0,7.0,28.0,10.0
18/08/2018,21.0,5.0,22.0,13.0,21.0,7.0,18.2,76.4,26.8,252.9,5.7,10.8,278.1,24.0,10.0,26.0,5.0,18.8,77.7,33.3,266.0,0.0,21.6,217.3,40.0,10.0,23.0,6.0,19.6,79.1,23.0,243.6,0.0,18.0,219.4,21.0,5.0,26.0,7.0
17/08/2018,21.0,7.0,24.0,10.0,26.0,5.0,18.8,77.7,33.3,266.0,0.0,21.6,217.3,40.0,10.0,23.0,6.0,19.6,79.1,23.0,243.6,0.0,18.0,219.4,18.0,14.0,20.0,7.0,18.9,80.1,26.8,255.6,0.8,18.0,274.5,21.0,5.0,21.0,5.0
16/08/2018,26.0,5.0,40.0,10.0,23.0,6.0,19.6,79.1,23.0,243.6,0.0,18.0,219.4,18.0,14.0,20.0,7.0,18.9,80.1,26.8,255.6,0.8,18.0,274.5,25.0,10.0,31.0,4.0,18.9,83.4,32.3,134.4,10.7,18.0,219.1,21.0,7.0,21.0,5.0
15/08/2018,23.0,6.0,18.0,14.0,20.0,7.0,18.9,80.1,26.8,255.6,0.8,18.0,274.5,25.0,10.0,31.0,4.0,18.9,83.4,32.3,134.4,10.7,18.0,219.1,28.0,10.0,23.0,11.0,19.0,67.2,39.4,226.3,0.0,18.0,180.2,26.0,5.0,21.0,7.0
14/08/2018,20.0,7.0,25.0,10.0,31.0,4.0,18.9,83.4,32.3,134.4,10.7,18.0,219.1,28.0,10.0,23.0,11.0,19.0,67.2,39.4,226.3,0.0,18.0,180.2,29.0,11.0,35.0,8.0,15.9,70.8,40.5,293.2,4.1,18.0,247.9,23.0,6.0,26.0,5.0
13/08/2018,31.0,4.0,28.0,10.0,23.0,11.0,19.0,67.2,39.4,226.3,0.0,18.0,180.2,29.0,11.0,35.0,8.0,15.9,70.8,40.5,293.2,4.1,18.0,247.9,24.0,8.0,28.0,3.0,16.8,73.8,32.3,261.8,4.7,28.8,223.8,20.0,7.0,23.0,6.0
12/08/2018,23.0,11.0,29.0,11.0,35.0,8.0,15.9,70.8,40.5,293.2,4.1,18.0,247.9,24.0,8.0,28.0,3.0,16.8,73.8,32.3,261.8,4.7,28.8,223.8,27.0,11.0,26.0,3.0,17.0,84.0,22.5,113.5,6.1,36.0,139.3,31.0,4.0,20.0,7.0
11/08/2018,35.0,8.0,24.0,8.0,28.0,3.0,16.8,73.8,32.3,261.8,4.7,28.8,223.8,27.0,11.0,26.0,3.0,17.0,84.0,22.5,113.5,6.1,36.0,139.3,38.0,12.0,27.0,10.0,21.1,72.1,28.8,263.4,3.7,25.2,220.4,23.0,11.0,31.0,4.0
10/08/2018,28.0,3.0,27.0,11.0,26.0,3.0,17.0,84.0,22.5,113.5,6.1,36.0,139.3,38.0,12.0,27.0,10.0,21.1,72.1,28.8,263.4,3.7,25.2,220.4,37.0,13.0,40.0,4.0,25.0,57.1,35.2,284.9,0.0,14.4,155.9,35.0,8.0,23.0,11.0
09/08/2018,26.0,3.0,38.0,12.0,27.0,10.0,21.1,72.1,28.8,263.4,3.7,25.2,220.4,37.0,13.0,40.0,4.0,25.0,57.1,35.2,284.9,0.0,14.4,155.9,21.0,22.0,72.0,8.0,23.2,56.7,42.2,304.4,0.0,10.8,90.9,28.0,3.0,35.0,8.0
08/08/2018,27.0,10.0,37.0,13.0,40.0,4.0,25.0,57.1,35.2,284.9,0.0,14.4,155.9,21.0,22.0,72.0,8.0,23.2,56.7,42.2,304.4,0.0,10.8,90.9,22.0,12.0,57.0,5.0,20.8,69.2,37.4,307.0,0.0,18.0,13.6,26.0,3.0,28.0,3.0
07/08/2018,40.0,4.0,21.0,22.0,72.0,8.0,23.2,56.7,42.2,304.4,0.0,10.8,90.9,22.0,12.0,57.0,5.0,20.8,69.2,37.4,307.0,0.0,18.0,13.6,26.0,9.0,30.0,1.0,22.8,69.1,40.1,267.4,0.0,18.0,345.7,27.0,10.0,26.0,3.0
06/08/2018,72.0,8.0,22.0,12.0,57.0,5.0,20.8,69.2,37.4,307.0,0.0,18.0,13.6,26.0,9.0,30.0,1.0,22.8,69.1,40.1,267.4,0.0,18.0,345.7,42.0,8.0,37.0,3.0,23.4,63.6,32.9,298.0,0.0,14.4,347.3,40.0,4.0,27.0,10.0
05/08/2018,57.0,5.0,26.0,9.0,30.0,1.0,22.8,69.1,40.1,267.4,0.0,18.0,345.7,42.0,8.0,37.0,3.0,23.4,63.6,32.9,298.0,0.0,14.4,347.3,33.0,15.0,62.0,5.0,22.8,63.2,33.3,299.6,0.0,14.4,327.8,72.0,8.0,40.0,4.0
04/08/2018,30.0,1.0,42.0,8.0,37.0,3.0,23.4,63.6,32.9,298.0,0.0,14.4,347.3,33.0,15.0,62.0,5.0,22.8,63.2,33.3,299.6,0.0,14.4,327.8,35.0,11.0,49.0,6.0,19.9,67.5,33.6,243.7,0.0,14.4,349.1,57.0,5.0,72.0,8.0
03/08/2018,37.0,3.0,33.0,15.0,62.0,5.0,22.8,63.2,33.3,299.6,0.0,14.4,327.8,35.0,11.0,49.0,6.0,19.9,67.5,33.6,243.7,0.0,14.4,349.1,16.0,11.0,34.0,9.0,21.2,71.7,39.5,282.0,0.0,25.2,243.2,30.0,1.0,57.0,5.0
02/08/2018,62.0,5.0,35.0,11.0,49.0,6.0,19.9,67.5,33.6,243.7,0.0,14.4,349.1,16.0,11.0,34.0,9.0,21.2,71.7,39.5,282.0,0.0,25.2,243.2,19.0,10.0,28.0,5.0,24.5,60.9,40.2,193.2,0.0,21.6,199.0,37.0,3.0,30.0,1.0
01/08/2018,49.0,6.0,16.0,11.0,34.0,9.0,21.2,71.7,39.5,282.0,0.0,25.2,243.2,19.0,10.0,28.0,5.0,24.5,60.9,40.2,193.2,0.0,21.6,199.0,29.0,13.0,33.0,5.0,20.6,58.6,34.4,179.2,0.0,25.2,186.5,62.0,5.0,37.0,3.0
31/07/2018,34.0,9.0,19.0,10.0,28.0,5.0,24.5,60.9,40.2,193.2,0.0,21.6,199.0,29.0,13.0,33.0,5.0,20.6,58.6,34.4,179.2,0.0,25.2,186.5,38.0,17.0,35.0,6.0,21.6,67.9,26.5,217.8,5.5,25.2,245.3,49.0,6.0,62.0,5.0
30/07/2018,28.0,5.0,29.0,13.0,33.0,5.0,20.6,58.6,34.4,179.2,0.0,25.2,186.5,38.0,17.0,35.0,6.0,21.6,67.9,26.5,217.8,5.5,25.2,245.3,33.0,20.0,41.0,4.0,29.6,37.1,39.7,299.4,0.0,25.2,128.1,34.0,9.0,49.0,6.0
29/07/2018,33.0,5.0,38.0,17.0,35.0,6.0,21.6,67.9,26.5,217.8,5.5,25.2,245.3,33.0,20.0,41.0,4.0,29.6,37.1,39.7,299.4,0.0,25.2,128.1,38.0,18.0,73.0,7.0,27.5,52.9,35.0,299.3,0.1,21.6,110.8,28.0,5.0,34.0,9.0
28/07/2018,35.0,6.0,33.0,20.0,41.0,4.0,29.6,37.1,39.7,299.4,0.0,25.2,128.1,38.0,18.0,73.0,7.0,27.5,52.9,35.0,299.3,0.1,21.6,110.8,28.0,17.0,81.0,6.0,24.3,60.8,41.5,262.5,0.0,18.0,357.3,33.0,5.0,28.0,5.0
27/07/2018,41.0,4.0,38.0,18.0,73.0,7.0,27.5,52.9,35.0,299.3,0.1,21.6,110.8,28.0,17.0,81.0,6.0,24.3,60.8,41.5,262.5,0.0,18.0,357.3,27.0,13.0,46.0,7.0,24.4,65.0,30.9,298.3,0.0,10.8,312.8,35.0,6.0,33.0,5.0
26/07/2018,73.0,7.0,28.0,17.0,81.0,6.0,24.3,60.8,41.5,262.5,0.0,18.0,357.3,27.0,13.0,46.0,7.0,24.4,65.0,30.9,298.3,0.0,10.8,312.8,31.0,15.0,62.0,7.0,22.1,68.4,29.3,317.6,0.0,10.8,319.7,41.0,4.0,35.0,6.0
25/07/2018,81.0,6.0,27.0,13.0,46.0,7.0,24.4,65.0,30.9,298.3,0.0,10.8,312.8,31.0,15.0,62.0,7.0,22.1,68.4,29.3,317.6,0.0,10.8,319.7,39.0,14.0,40.0,7.0,20.9,67.6,29.9,281.0,0.0,18.0,287.2,73.0,7.0,41.0,4.0
24/07/2018,46.0,7.0,31.0,15.0,62.0,7.0,22.1,68.4,29.3,317.6,0.0,10.8,319.7,39.0,14.0,40.0,7.0,20.9,67.6,29.9,281.0,0.0,18.0,287.2,32.0,10.0,46.0,4.0,21.3,64.3,37.6,274.1,0.0,14.4,329.3,81.0,6.0,73.0,7.0
23/07/2018,62.0,7.0,39.0,14.0,40.0,7.0,20.9,67.6,29.9,281.0,0.0,18.0,287.2,32.0,10.0,46.0,4.0,21.3,64.3,37.6,274.1,0.0,14.4,329.3,24.0,12.0,49.0,3.0,18.6,71.2,28.1,192.6,0.0,14.4,326.0,46.0,7.0,81.0,6.0
22/07/2018,40.0,7.0,32.0,10.0,46.0,4.0,21.3,64.3,37.6,274.1,0.0,14.4,329.3,24.0,12.0,49.0,3.0,18.6,71.2,28.1,192.6,0.0,14.4,326.0,25.0,13.0,42.0,3.0,20.1,65.0,32.2,299.5,0.0,14.4,329.3,62.0,7.0,46.0,7.0
21/07/2018,46.0,4.0,24.0,12.0,49.0,3.0,18.6,71.2,28.1,192.6,0.0,14.4,326.0,25.0,13.0,42.0,3.0,20.1,65.0,32.2,299.5,0.0,14.4,329.3,21.0,14.0,39.0,5.0,18.7,66.9,30.9,322.8,0.0,14.4,254.6,40.0,7.0,62.0,7.0
20/07/2018,49.0,3.0,25.0,13.0,42.0,3.0,20.1,65.0,32.2,299.5,0.0,14.4,329.3,21.0,14.0,39.0,5.0,18.7,66.9,30.9,322.8,0.0,14.4,254.6,25.0,14.0,36.0,7.0,21.1,62.9,39.2,309.0,0.0,18.0,251.1,46.0,4.0,40.0,7.0
19/07/2018,42.0,3.0,21.0,14.0,39.0,5.0,18.7,66.9,30.9,322.8,0.0,14.4,254.6,25.0,14.0,36.0,7.0,21.1,62.9,39.2,309.0,0.0,18.0,251.1,23.0,16.0,40.0,6.0,21.9,56.8,41.8,326.7,0.0,10.8,56.9,49.0,3.0,46.0,4.0
18/07/2018,39.0,5.0,25.0,14.0,36.0,7.0,21.1,62.9,39.2,309.0,0.0,18.0,251.1,23.0,16.0,40.0,6.0,21.9,56.8,41.8,326.7,0.0,10.8,56.9,13.0,15.0,51.0,6.0,20.9,59.3,42.7,339.0,0.0,18.0,55.7,42.0,3.0,49.0,3.0
17/07/2018,36.0,7.0,23.0,16.0,40.0,6.0,21.9,56.8,41.8,326.7,0.0,10.8,56.9,13.0,15.0,51.0,6.0,20.9,59.3,42.7,339.0,0.0,18.0,55.7,12.0,8.0,42.0,3.0,18.9,67.5,36.1,338.8,0.0,14.4,19.3,39.0,5.0,42.0,3.0
16/07/2018,40.0,6.0,13.0,15.0,51.0,6.0,20.9,59.3,42.7,339.0,0.0,18.0,55.7,12.0,8.0,42.0,3.0,18.9,67.5,36.1,338.8,0.0,14.4,19.3,27.0,8.0,31.0,3.0,18.6,73.0,28.8,324.9,0.0,18.0,346.3,36.0,7.0,39.0,5.0
15/07/2018,51.0,6.0,12.0,8.0,42.0,3.0,18.9,67.5,36.1,338.8,0.0,14.4,19.3,27.0,8.0,31.0,3.0,18.6,73.0,28.8,324.9,0.0,18.0,346.3,34.0,15.0,33.0,3.0,19.4,74.3,23.1,333.8,0.0,18.0,337.3,40.0,6.0,36.0,7.0
14/07/2018,42.0,3.0,27.0,8.0,31.0,3.0,18.6,73.0,28.8,324.9,0.0,18.0,346.3,34.0,15.0,33.0,3.0,19.4,74.3,23.1,333.8,0.0,18.0,337.3,21.0,15.0,32.0,4.0,17.3,73.6,29.3,305.6,0.0,21.6,337.6,51.0,6.0,40.0,6.0
13/07/2018,31.0,3.0,34.0,15.0,33.0,3.0,19.4,74.3,23.1,333.8,0.0,18.0,337.3,21.0,15.0,32.0,4.0,17.3,73.6,29.3,305.6,0.0,21.6,337.6,24.0,15.0,33.0,3.0,16.5,70.5,31.7,190.2,0.1,25.2,324.0,42.0,3.0,51.0,6.0
12/07/2018,33.0,3.0,21.0,15.0,32.0,4.0,17.3,73.6,29.3,305.6,0.0,21.6,337.6,24.0,15.0,33.0,3.0,16.5,70.5,31.7,190.2,0.1,25.2,324.0,30.0,18.0,27.0,3.0,17.8,76.5,32.8,213.6,0.0,18.0,338.4,31.0,3.0,42.0,3.0
11/07/2018,32.0,4.0,24.0,15.0,33.0,3.0,16.5,70.5,31.7,190.2,0.1,25.2,324.0,30.0,18.0,27.0,3.0,17.8,76.5,32.8,213.6,0.0,18.0,338.4,21.0,14.0,25.0,4.0,18.5,67.3,36.3,344.5,0.0,18.0,348.9,33.0,3.0,31.0,3.0
10/07/2018,33.0,3.0,30.0,18.0,27.0,3.0,17.8,76.5,32.8,213.6,0.0,18.0,338.4,21.0,14.0,25.0,4.0,18.5,67.3,36.3,344.5,0.0,18.0,348.9,25.0,11.0,33.0,3.0,18.6,62.9,40.5,294.7,0.0,14.4,2.5,32.0,4.0,33.0,3.0
09/07/2018,27.0,3.0,21.0,14.0,25.0,4.0,18.5,67.3,36.3,344.5,0.0,18.0,348.9,25.0,11.0,33.0,3.0,18.6,62.9,40.5,294.7,0.0,14.4,2.5,36.0,14.0,34.0,3.0,19.5,68.7,28.3,316.7,0.0,14.4,336.3,33.0,3.0,32.0,4.0
08/07/2018,25.0,4.0,25.0,11.0,33.0,3.0,18.6,62.9,40.5,294.7,0.0,14.4,2.5,36.0,14.0,34.0,3.0,19.5,68.7,28.3,316.7,0.0,14.4,336.3,18.0,15.0,40.0,4.0,19.3,71.5,34.8,327.9,0.1,14.4,341.6,27.0,3.0,33.0,3.0
07/07/2018,33.0,3.0,36.0,14.0,34.0,3.0,19.5,68.7,28.3,316.7,0.0,14.4,336.3,18.0,15.0,40.0,4.0,19.3,71.5,34.8,327.9,0.1,14.4,341.6,25.0,10.0,25.0,4.0,19.2,66.9,34.2,182.2,0.0,14.4,11.9,25.0,4.0,27.0,3.0
06/07/2018,34.0,3.0,18.0,15.0,40.0,4.0,19.3,71.5,34.8,327.9,0.1,14.4,341.6,25.0,10.0,25.0,4.0,19.2,66.9,34.2,182.2,0.0,14.4,11.9,22.0,15.0,39.0,4.0,19.7,58.1,39.6,338.4,0.0,19.1,29.1,33.0,3.0,25.0,4.0
05/07/2018,40.0,4.0,25.0,10.0,25.0,4.0,19.2,66.9,34.2,182.2,0.0,14.4,11.9,22.0,15.0,39.0,4.0,19.7,58.1,39.6,338.4,0.0,19.1,29.1,18.0,11.0,40.0,4.0,20.9,37.9,41.4,360.0,0.0,28.8,62.0,34.0,3.0,33.0,3.0
04/07/2018,25.0,4.0,22.0,15.0,39.0,4.0,19.7,58.1,39.6,338.4,0.0,19.1,29.1,18.0,11.0,40.0,4.0,20.9,37.9,41.4,360.0,0.0,28.8,62.0,15.0,11.0,44.0,3.0,21.5,36.4,41.0,359.1,0.0,36.0,93.0,40.0,4.0,34.0,3.0
03/07/2018,39.0,4.0,18.0,11.0,40.0,4.0,20.9,37.9,41.4,360.0,0.0,28.8,62.0,15.0,11.0,44.0,3.0,21.5,36.4,41.0,359.1,0.0,36.0,93.0,27.0,10.0,38.0,2.0,20.8,57.6,27.7,347.1,0.0,25.2,65.8,25.0,4.0,40.0,4.0
02/07/2018,40.0,4.0,15.0,11.0,44.0,3.0,21.5,36.4,41.0,359.1,0.0,36.0,93.0,27.0,10.0,38.0,2.0,20.8,57.6,27.7,347.1,0.0,25.2,65.8,26.0,18.0,43.0,3.0,19.9,64.9,33.5,354.2,0.0,21.6,14.7,39.0,4.0,25.0,4.0
01/07/2018,44.0,3.0,27.0,10.0,38.0,2.0,20.8,57.6,27.7,347.1,0.0,25.2,65.8,26.0,18.0,43.0,3.0,19.9,64.9,33.5,354.2,0.0,21.6,14.7,41.0,11.0,37.0,3.0,21.3,64.7,28.7,348.3,0.0,21.6,24.9,40.0,4.0,39.0,4.0
30/06/2018,38.0,2.0,26.0,18.0,43.0,3.0,19.9,64.9,33.5,354.2,0.0,21.6,14.7,41.0,11.0,37.0,3.0,21.3,64.7,28.7,348.3,0.0,21.6,24.9,46.0,16.0,43.0,5.0,18.0,74.0,20.1,320.6,0.0,18.0,34.7,44.0,3.0,40.0,4.0
29/06/2018,43.0,3.0,41.0,11.0,37.0,3.0,21.3,64.7,28.7,348.3,0.0,21.6,24.9,46.0,16.0,43.0,5.0,18.0,74.0,20.1,320.6,0.0,18.0,34.7,35.0,17.0,34.0,4.0,15.9,74.0,26.5,357.4,0.0,18.0,17.8,38.0,2.0,44.0,3.0
28/06/2018,37.0,3.0,46.0,16.0,43.0,5.0,18.0,74.0,20.1,320.6,0.0,18.0,34.7,35.0,17.0,34.0,4.0,15.9,74.0,26.5,357.4,0.0,18.0,17.8,24.0,13.0,33.0,3.0,16.8,74.6,29.5,342.8,0.0,14.4,342.0,43.0,3.0,38.0,2.0
27/06/2018,43.0,5.0,35.0,17.0,34.0,4.0,15.9,74.0,26.5,357.4,0.0,18.0,17.8,24.0,13.0,33.0,3.0,16.8,74.6,29.5,342.8,0.0,14.4,342.0,30.0,11.0,26.0,2.0,14.7,78.4,28.8,250.5,0.0,14.4,331.3,37.0,3.0,43.0,3.0
26/06/2018,34.0,4.0,24.0,13.0,33.0,3.0,16.8,74.6,29.5,342.8,0.0,14.4,342.0,30.0,11.0,26.0,2.0,14.7,78.4,28.8,250.5,0.0,14.4,331.3,30.0,13.0,24.0,3.0,14.7,70.2,27.9,322.6,0.0,14.4,300.0,43.0,5.0,37.0,3.0
25/06/2018,33.0,3.0,30.0,11.0,26.0,2.0,14.7,78.4,28.8,250.5,0.0,14.4,331.3,30.0,13.0,24.0,3.0,14.7,70.2,27.9,322.6,0.0,14.4,300.0,25.0,19.0,33.0,4.0,13.7,66.1,26.9,296.3,0.0,25.2,313.5,34.0,4.0,43.0,5.0
24/06/2018,26.0,2.0,30.0,13.0,24.0,3.0,14.7,70.2,27.9,322.6,0.0,14.4,300.0,25.0,19.0,33.0,4.0,13.7,66.1,26.9,296.3,0.0,25.2,313.5,21.0,20.0,25.0,2.0,15.1,70.8,30.4,315.0,0.0,25.2,299.2,33.0,3.0,34.0,4.0
23/06/2018,24.0,3.0,25.0,19.0,33.0,4.0,13.7,66.1,26.9,296.3,0.0,25.2,313.5,21.0,20.0,25.0,2.0,15.1,70.8,30.4,315.0,0.0,25.2,299.2,28.0,18.0,23.0,4.0,18.8,81.0,20.4,350.2,0.0,18.0,224.1,26.0,2.0,33.0,3.0
