,pm25,pm10,o3,no2,temp,humidity,visibility,solarradiation,precip,windspeed,winddir
1230,48.0,13.0,38.0,5.0,7.9,89.0,12.2,227.3,9.0,10.8,314.3
1231,55.0,18.0,31.0,6.0,8.0,79.3,18.3,146.8,4.9,21.6,311.8
1232,50.0,19.0,35.0,3.0,10.8,48.6,38.7,248.8,0.0,21.6,36.9
1233,36.0,17.0,36.0,5.0,8.9,54.6,39.0,288.2,0.0,18.0,76.3
1234,33.0,10.0,40.0,3.0,7.6,64.4,35.4,295.8,0.0,18.7,25.5
1235,35.0,11.0,35.0,3.0,7.2,67.8,34.2,271.9,0.0,20.9,28.4
1236,38.0,13.0,33.0,1.0,7.7,69.3,23.4,236.6,0.0,23.0,33.9
1237,34.0,10.0,34.0,2.0,6.8,72.5,22.9,290.1,0.0,18.0,357.2
1238,34.0,12.0,36.0,4.0,7.2,64.2,25.5,257.5,0.0,18.0,350.1
1239,59.0,18.0,33.0,2.0,8.5,75.0,16.4,227.2,0.0,25.2,355.9
1240,61.0,21.0,36.0,4.0,10.7,71.9,15.1,233.7,0.0,10.8,15.2
1241,49.0,19.0,37.0,7.0,9.2,81.8,20.5,129.7,0.0,14.4,50.6
1242,48.0,14.0,31.0,5.0,8.1,76.3,20.3,240.7,0.0,14.4,327.8
1243,33.0,14.0,36.0,4.0,7.2,67.1,34.2,261.4,0.0,21.6,1.3
1244,34.0,15.0,35.0,2.0,6.4,64.4,36.3,242.0,0.0,21.6,14.6
1245,35.0,13.0,35.0,4.0,5.2,72.9,32.5,216.4,1.0,18.0,29.6
1246,42.0,9.0,32.0,5.0,4.2,74.1,31.8,187.8,0.9,21.6,7.0
1247,30.0,12.0,34.0,8.0,4.5,68.7,34.6,210.7,0.0,14.4,307.2
1248,27.0,10.0,34.0,7.0,3.3,78.8,34.9,159.7,0.7,21.6,273.6
1249,16.0,11.0,32.0,5.0,4.4,80.8,26.3,147.7,3.3,27.7,349.9
1250,28.0,6.0,33.0,2.0,5.6,89.2,22.8,56.7,9.4,21.6,49.6
1251,48.0,8.0,26.0,2.0,7.4,72.4,24.4,177.7,0.3,21.6,237.7
1252,39.0,16.0,30.0,7.0,4.8,68.5,33.8,224.9,0.0,22.3,236.7
1253,12.0,13.0,27.0,7.0,2.9,84.5,18.3,121.8,11.0,37.1,292.2
1254,22.0,14.0,30.0,3.0,2.5,80.5,25.7,85.7,0.5,31.0,302.6
1255,31.0,12.0,30.0,7.0,4.2,74.7,20.7,135.1,0.7,40.0,300.6
1256,38.0,14.0,30.0,9.0,6.3,75.2,25.6,195.3,0.0,15.8,298.1
1257,45.0,16.0,34.0,10.0,7.1,72.0,16.5,220.3,0.0,22.7,357.1
1258,32.0,26.0,37.0,8.0,5.3,79.7,24.0,226.4,0.0,27.7,354.0
1259,67.0,13.0,32.0,3.0,10.9,72.1,18.5,200.7,0.0,25.2,11.1
1260,87.0,30.0,30.0,10.0,13.1,65.8,14.8,217.9,0.0,14.4,162.3
1261,66.0,32.0,38.0,19.0,11.7,65.7,20.6,211.2,0.0,11.9,164.7
1262,42.0,26.0,38.0,16.0,12.5,62.2,32.7,213.4,0.0,26.3,220.1
1263,31.0,16.0,30.0,8.0,9.6,71.0,27.0,109.0,0.0,28.8,220.3
1264,24.0,15.0,27.0,4.0,6.9,70.3,25.8,138.2,2.8,28.8,249.6
1265,41.0,14.0,28.0,3.0,9.9,70.0,27.7,192.6,0.5,29.5,192.0
1266,71.0,16.0,32.0,7.0,7.9,78.7,17.9,110.7,0.1,21.6,222.0
1267,102.0,30.0,28.0,11.0,6.7,80.7,6.5,188.0,0.0,21.6,221.0
1268,82.0,39.0,28.0,14.0,6.7,83.5,11.5,159.4,0.0,14.4,228.9
1269,30.0,31.0,22.0,11.0,5.8,79.8,30.7,174.9,0.0,14.4,313.4
1270,36.0,14.0,30.0,4.0,6.5,76.9,18.2,156.5,0.1,28.8,338.3
1271,37.0,20.0,30.0,2.0,4.1,81.9,24.0,181.6,0.2,14.4,301.4
1272,28.0,9.0,26.0,4.0,4.7,74.5,33.5,180.0,0.0,23.0,22.7
1273,36.0,9.0,28.0,4.0,4.2,86.5,19.1,88.4,0.2,19.8,333.0
1274,22.0,15.0,28.0,8.0,5.4,83.7,29.2,134.9,0.4,21.6,351.0
1275,27.0,7.0,28.0,2.0,5.9,86.2,17.2,42.6,5.2,14.4,307.6
1276,25.0,15.0,25.0,5.0,6.6,83.3,15.5,153.4,4.4,25.2,309.3
1277,28.0,16.0,27.0,4.0,6.8,77.5,24.2,127.2,0.9,21.6,269.4
1278,26.0,14.0,25.0,4.0,7.1,75.4,22.2,99.5,7.4,43.2,234.7
1279,32.0,12.0,28.0,3.0,7.1,77.7,21.0,86.8,2.2,36.0,227.5
1280,42.0,17.0,26.0,5.0,9.3,76.5,15.0,99.4,1.8,54.0,223.8
1281,67.0,14.0,26.0,3.0,5.2,84.7,8.6,50.8,3.4,32.4,187.4
1282,39.0,24.0,26.0,11.0,5.5,87.0,20.3,81.0,3.2,18.0,262.0
1283,71.0,13.0,19.0,6.0,5.3,72.8,12.9,116.8,1.3,14.4,270.9
1284,64.0,26.0,24.0,8.0,1.1,80.4,17.5,151.1,0.0,10.8,335.5
1285,44.0,20.0,27.0,10.0,0.7,79.7,28.8,154.2,0.0,18.0,44.6
1286,36.0,14.0,30.0,8.0,2.6,71.8,28.1,159.3,0.0,21.6,23.5
1287,70.0,12.0,30.0,6.0,4.3,85.0,13.5,80.5,0.0,18.0,0.2
1288,100.0,28.0,33.0,8.0,4.4,91.3,4.9,93.4,0.0,11.2,301.8
1289,74.0,42.0,7.0,19.0,6.6,79.3,13.0,137.4,0.0,14.4,109.6
1290,55.0,27.0,13.0,13.0,5.5,86.1,10.3,112.3,0.0,18.0,79.0
1291,48.0,15.0,18.0,5.0,3.9,89.9,12.8,110.5,0.0,16.6,41.0
1292,45.0,11.0,23.0,5.0,4.3,90.5,10.0,104.2,0.0,10.8,2.3
1293,44.0,15.0,21.0,6.0,7.3,76.6,19.9,136.3,0.0,18.0,312.5
1294,66.0,17.0,25.0,10.0,11.9,76.3,16.6,94.3,0.0,14.4,222.0
1295,58.0,42.0,21.0,9.0,13.8,69.6,26.0,126.4,0.0,21.6,188.9
1296,62.0,29.0,22.0,9.0,13.5,71.6,23.8,104.0,0.0,25.2,194.2
1297,49.0,39.0,20.0,9.0,11.8,61.2,36.1,75.6,0.0,19.4,176.7
1298,53.0,24.0,18.0,10.0,10.2,82.6,33.2,115.7,0.0,22.3,174.8
1299,47.0,21.0,23.0,6.0,10.1,85.6,,103.6,0.0,29.9,171.3
1300,39.0,26.0,21.0,5.0,6.5,87.1,13.6,72.5,0.2,26.6,190.9
1301,36.0,14.0,20.0,8.0,8.5,82.2,26.1,41.1,6.0,25.2,169.8
1302,43.0,12.0,21.0,6.0,9.2,84.0,15.7,57.1,0.0,25.2,209.3
1303,55.0,19.0,22.0,7.0,7.0,87.3,18.3,52.1,1.2,18.0,184.8
1304,47.0,14.0,18.0,11.0,2.7,82.1,17.2,20.4,4.6,24.8,177.6
1305,50.0,15.0,21.0,9.0,-1.0,54.8,43.1,78.1,0.0,25.2,139.1
1306,61.0,15.0,23.0,7.0,-7.2,73.1,40.8,112.7,0.0,22.0,100.5
1307,71.0,19.0,27.0,7.0,-8.3,90.9,,105.0,0.0,30.2,77.7
1308,56.0,18.0,25.0,9.0,-6.4,87.4,40.0,102.6,0.0,15.5,76.8
1309,45.0,15.0,27.0,12.0,-4.7,83.9,33.3,80.7,0.0,19.4,41.3
1310,49.0,9.0,24.0,6.0,-4.6,80.0,31.0,70.8,0.0,19.8,45.0
1311,34.0,12.0,24.0,8.0,-5.4,79.6,14.0,32.3,0.5,28.8,63.6
1312,31.0,12.0,27.0,4.0,-3.7,84.3,5.4,22.0,6.1,36.0,60.6
1313,71.0,12.0,26.0,2.0,3.3,92.9,5.2,38.7,1.6,32.4,70.0
1314,67.0,19.0,19.0,8.0,6.8,92.8,7.5,37.0,1.7,14.4,114.8
1315,45.0,23.0,6.0,16.0,6.7,90.3,12.0,31.6,0.2,22.3,207.4
1316,30.0,22.0,13.0,13.0,8.7,94.0,9.2,17.9,16.8,18.0,220.5
1317,61.0,14.0,19.0,11.0,4.9,94.5,5.3,16.0,2.5,23.0,203.0
1318,71.0,21.0,19.0,12.0,1.0,92.2,7.0,33.9,0.2,18.0,50.2
1319,61.0,19.0,11.0,9.0,-1.6,83.7,15.2,67.7,0.0,18.0,74.0
1320,37.0,14.0,14.0,5.0,0.8,78.8,35.3,30.5,0.0,25.2,61.9
1321,35.0,8.0,20.0,3.0,7.6,89.4,12.3,61.6,10.3,25.2,257.8
1322,41.0,13.0,20.0,8.0,5.4,97.1,7.0,9.7,10.8,18.0,99.4
1323,44.0,12.0,8.0,12.0,4.5,92.1,11.6,15.2,1.3,21.6,214.9
1324,28.0,15.0,18.0,11.0,4.6,82.0,29.2,37.4,1.1,18.0,259.9
1325,49.0,14.0,24.0,7.0,2.0,83.9,20.1,68.3,2.4,18.0,255.3
1326,37.0,15.0,23.0,11.0,2.6,84.7,28.4,60.1,0.4,10.8,239.3
1327,52.0,14.0,20.0,7.0,3.1,89.1,19.0,22.3,0.1,18.0,194.5
1328,29.0,16.0,19.0,11.0,4.2,88.5,21.7,52.1,2.7,21.6,228.1
1329,22.0,12.0,21.0,10.0,7.6,76.0,28.4,48.7,10.1,43.2,204.1
1330,31.0,11.0,26.0,4.0,8.8,73.0,38.5,39.8,0.0,32.4,188.9
1331,33.0,10.0,22.0,5.0,7.6,89.2,18.8,10.2,15.0,32.4,219.0
1332,41.0,8.0,20.0,5.0,4.6,91.3,14.7,23.5,0.2,21.6,229.1
1333,52.0,18.0,14.0,10.0,3.2,94.0,7.4,43.0,2.3,18.0,255.2
1334,61.0,18.0,20.0,8.0,0.9,82.3,18.6,15.2,2.7,21.6,186.4
1335,56.0,20.0,11.0,11.0,1.1,78.8,28.9,48.2,0.0,14.4,8.0
1336,31.0,21.0,10.0,13.0,1.6,81.1,34.4,27.0,0.0,21.6,69.9
1337,16.0,12.0,15.0,8.0,4.3,79.7,25.1,48.3,0.8,18.0,273.3
1338,21.0,15.0,21.0,7.0,5.7,86.7,22.1,38.7,15.8,25.2,277.4
1339,54.0,12.0,25.0,6.0,4.7,89.2,14.3,12.5,0.8,25.9,218.2
1340,55.0,13.0,20.0,8.0,1.2,90.5,16.5,44.0,0.0,14.4,227.2
1341,57.0,15.0,18.0,14.0,-0.6,93.4,10.5,38.5,0.6,10.8,291.4
1342,45.0,16.0,13.0,19.0,1.6,95.0,18.4,26.4,0.6,10.8,339.3
1343,19.0,8.0,6.0,11.0,2.5,94.0,15.9,11.5,7.6,14.4,290.9
1344,32.0,6.0,15.0,8.0,2.6,86.5,27.3,27.8,0.1,18.0,19.5
1345,36.0,8.0,10.0,7.0,2.9,88.9,22.0,33.0,0.1,18.0,45.7
1346,30.0,7.0,10.0,4.0,2.9,87.5,30.9,21.1,1.0,25.2,41.4
1347,63.0,5.0,13.0,3.0,3.4,87.0,15.4,34.3,0.0,18.0,42.7
1348,67.0,16.0,13.0,5.0,3.7,96.8,3.5,15.6,0.3,10.8,197.8
1349,98.0,23.0,6.0,11.0,2.5,92.7,13.4,31.6,0.0,10.8,227.1
1350,72.0,59.0,8.0,13.0,2.6,95.1,6.5,19.7,2.9,14.4,183.8
1351,28.0,29.0,13.0,12.0,4.2,89.7,24.0,19.6,0.6,18.0,225.9
1352,48.0,7.0,18.0,7.0,3.8,93.7,10.5,15.6,4.7,18.0,234.7
1353,42.0,8.0,14.0,9.0,3.8,91.6,19.3,25.7,4.5,14.4,144.0
1354,23.0,10.0,17.0,9.0,5.2,89.8,18.5,5.9,14.5,43.2,185.9
1355,43.0,5.0,23.0,2.0,4.3,89.9,21.9,27.3,1.2,32.4,205.7
1356,33.0,9.0,20.0,6.0,3.4,86.0,32.7,32.1,0.0,10.8,314.5
1357,18.0,10.0,24.0,5.0,5.9,86.1,30.5,13.1,3.8,21.6,318.3
1358,23.0,9.0,24.0,3.0,10.9,96.5,12.4,6.5,17.2,18.0,193.1
1359,,10.0,21.0,11.0,11.0,92.3,16.7,13.1,9.9,28.8,238.3
1360,22.0,11.0,19.0,7.0,7.4,94.1,12.9,7.3,17.5,21.6,174.5
1361,20.0,10.0,15.0,8.0,8.7,87.3,20.2,26.0,0.0,18.0,194.2
1362,30.0,14.0,16.0,5.0,8.1,88.0,24.8,20.1,0.3,21.6,167.1
1363,31.0,9.0,13.0,6.0,7.9,87.2,27.9,39.5,0.0,27.7,171.6
1364,24.0,12.0,14.0,8.0,9.2,88.7,20.4,28.8,4.3,18.0,203.7
1365,39.0,11.0,12.0,9.0,7.0,94.6,10.0,33.1,0.0,14.4,149.2
1366,32.0,11.0,8.0,13.0,9.2,94.2,12.1,16.7,0.6,14.4,183.3
1367,14.0,15.0,7.0,12.0,9.3,88.9,32.2,38.4,2.7,30.2,176.4
1368,36.0,8.0,18.0,6.0,7.0,91.2,13.2,36.3,1.3,21.6,181.3
1369,53.0,12.0,20.0,8.0,6.4,98.3,2.6,13.4,1.2,14.4,159.5
1370,50.0,17.0,2.0,13.0,2.3,90.9,10.6,10.7,1.3,21.6,132.6
1371,61.0,15.0,4.0,12.0,0.9,92.3,7.0,27.6,0.0,14.4,131.4
1372,70.0,19.0,2.0,14.0,0.8,98.9,1.6,32.5,0.0,18.0,160.2
1373,71.0,23.0,3.0,14.0,1.9,95.5,5.1,32.2,0.0,10.8,96.7
1374,63.0,22.0,4.0,15.0,4.4,94.7,5.5,15.3,7.8,18.0,212.3
1375,73.0,23.0,4.0,17.0,1.4,93.5,8.8,16.2,0.0,7.2,24.7
1376,39.0,21.0,3.0,12.0,1.4,88.3,29.2,43.3,0.0,14.4,147.5
1377,18.0,13.0,14.0,11.0,5.5,78.5,37.8,36.2,1.5,28.8,153.9
1378,41.0,7.0,19.0,6.0,5.7,91.9,9.8,12.4,3.4,25.2,168.6
1379,50.0,14.0,10.0,11.0,5.9,92.1,8.8,16.9,0.0,10.8,127.6
1380,20.0,15.0,,11.0,8.3,87.4,15.9,32.8,11.3,25.2,339.9
1381,100.0,13.0,23.0,4.0,1.5,96.7,2.1,15.0,4.3,21.6,198.6
1382,99.0,38.0,2.0,15.0,1.6,92.0,5.4,50.9,0.0,14.4,89.2
1383,,22.0,10.0,12.0,4.4,95.4,4.3,50.8,0.0,14.4,79.3
1384,,21.0,8.0,15.0,6.6,96.0,7.6,37.5,3.3,10.8,66.6
1385,68.0,22.0,12.0,18.0,8.9,95.6,5.3,16.2,4.8,8.6,155.7
1386,56.0,25.0,5.0,17.0,6.5,86.0,13.8,33.3,0.0,18.0,171.5
1387,60.0,18.0,5.0,12.0,8.1,89.6,12.2,35.4,0.0,14.4,179.4
1388,35.0,18.0,6.0,13.0,6.1,80.3,25.1,58.9,0.0,14.4,219.1
1389,28.0,18.0,11.0,15.0,9.4,86.7,20.9,21.3,2.9,18.0,240.7
1390,42.0,12.0,18.0,5.0,8.3,85.7,17.9,17.1,0.3,21.6,205.4
1391,31.0,13.0,17.0,7.0,6.0,76.9,35.9,53.6,0.3,18.0,224.9
1392,24.0,14.0,20.0,12.0,8.8,81.6,17.9,27.1,6.9,32.4,265.9
1393,24.0,16.0,22.0,5.0,12.8,75.5,31.3,65.9,0.0,25.2,191.2
1394,19.0,12.0,16.0,7.0,11.9,88.0,19.0,22.7,0.1,27.4,219.3
1395,14.0,11.0,17.0,6.0,10.1,85.3,20.9,39.8,2.3,32.4,225.9
1396,23.0,11.0,25.0,6.0,13.0,78.5,32.6,23.1,8.1,28.8,185.0
1397,39.0,9.0,25.0,2.0,12.1,88.9,18.3,55.1,1.5,21.6,178.3
1398,32.0,13.0,18.0,8.0,9.3,91.9,15.4,25.5,0.2,18.0,183.0
1399,23.0,16.0,12.0,11.0,10.4,86.5,19.6,47.9,12.3,21.6,194.7
1400,66.0,12.0,19.0,8.0,11.6,94.7,5.3,53.5,0.0,14.4,161.3
1401,69.0,25.0,9.0,11.0,12.3,93.3,5.9,46.7,0.0,7.2,156.0
1402,53.0,35.0,2.0,14.0,12.1,90.6,14.0,56.1,0.0,10.8,138.2
1403,67.0,27.0,9.0,15.0,8.0,91.4,10.2,48.8,0.0,10.8,129.5
1404,65.0,27.0,3.0,12.0,6.9,85.2,17.4,61.6,0.0,14.4,126.4
1405,70.0,24.0,5.0,14.0,8.6,85.4,10.0,85.6,0.0,18.0,103.4
1406,41.0,29.0,11.0,15.0,6.1,89.7,14.0,74.5,0.0,10.8,209.0
1407,27.0,17.0,10.0,18.0,7.3,84.7,19.8,86.9,0.0,10.8,234.5
1408,24.0,16.0,18.0,12.0,9.7,78.2,24.3,80.3,0.6,28.8,210.2
1409,17.0,17.0,22.0,6.0,16.4,83.0,24.4,61.8,3.9,32.4,215.0
1410,18.0,11.0,25.0,3.0,13.8,86.3,19.1,32.5,2.0,25.2,196.3
1411,21.0,20.0,19.0,3.0,13.8,86.5,19.6,94.1,2.4,25.2,192.5
1412,14.0,11.0,24.0,4.0,14.4,90.7,13.1,37.0,2.6,25.2,228.5
1413,17.0,9.0,19.0,4.0,10.5,87.4,14.5,32.4,9.1,21.6,219.0
1414,11.0,14.0,18.0,8.0,10.3,89.1,22.9,63.4,10.6,25.2,211.5
1415,17.0,8.0,19.0,6.0,10.0,86.2,22.0,52.6,1.3,25.2,190.8
1416,13.0,13.0,18.0,6.0,10.5,80.8,37.1,79.9,0.1,25.2,197.9
1417,13.0,9.0,19.0,6.0,12.8,83.8,43.0,24.2,4.3,32.4,189.4
1418,11.0,7.0,24.0,3.0,13.6,84.8,31.5,68.3,0.2,25.2,195.5
1419,37.0,9.0,19.0,3.0,11.8,91.2,11.5,86.2,0.0,14.4,194.6
1420,12.0,17.0,20.0,11.0,14.4,81.7,37.0,109.5,0.5,21.6,215.6
1421,13.0,10.0,20.0,6.0,15.4,83.8,26.0,74.9,8.3,36.0,190.0
1422,36.0,10.0,24.0,4.0,10.9,82.9,25.7,21.8,0.1,24.8,162.0
1423,29.0,16.0,13.0,9.0,9.4,87.5,17.3,99.0,0.2,14.4,167.2
1424,45.0,13.0,13.0,10.0,8.2,91.0,16.3,97.6,0.0,10.8,260.6
1425,48.0,22.0,22.0,8.0,7.7,89.4,10.8,112.6,0.0,8.6,112.9
1426,18.0,18.0,14.0,11.0,8.4,80.0,29.8,121.0,0.0,14.4,28.8
1427,9.0,9.0,20.0,7.0,9.7,73.3,38.2,88.2,0.0,21.6,27.5
1428,20.0,7.0,18.0,4.0,9.0,82.6,26.3,43.8,0.0,21.6,31.5
1429,32.0,10.0,18.0,7.0,9.9,85.1,20.5,53.1,0.0,18.0,120.5
1430,19.0,13.0,12.0,9.0,9.3,87.8,22.9,73.9,0.0,14.4,259.6
1431,20.0,14.0,21.0,11.0,9.4,88.2,26.9,87.9,4.8,14.4,260.6
1432,20.0,10.0,22.0,6.0,9.1,86.0,27.6,57.0,9.9,21.6,241.3
1433,15.0,9.0,21.0,6.0,12.1,83.5,33.0,118.1,4.0,14.4,231.5
1434,12.0,9.0,20.0,8.0,13.2,90.7,16.2,74.2,13.2,38.9,217.3
1435,19.0,11.0,19.0,6.0,12.5,87.9,22.4,132.9,5.1,21.6,241.3
1436,14.0,11.0,19.0,6.0,13.0,89.1,21.5,101.0,11.0,21.6,211.8
1437,16.0,10.0,16.0,5.0,12.1,84.0,36.3,55.3,1.4,25.2,172.9
1438,8.0,7.0,18.0,4.0,11.9,82.2,35.0,114.1,1.7,32.4,166.5
1439,41.0,7.0,22.0,2.0,13.2,90.9,11.1,55.1,6.3,21.6,112.3
1440,27.0,18.0,15.0,5.0,12.4,86.5,21.8,57.8,0.0,21.6,80.9
1441,29.0,12.0,17.0,7.0,13.9,92.2,15.1,46.9,7.7,21.6,154.8
1442,31.0,13.0,14.0,7.0,15.1,93.0,9.8,85.4,1.5,10.8,163.0
1443,21.0,15.0,9.0,10.0,15.0,86.2,17.4,154.8,2.8,10.8,221.2
1444,36.0,11.0,20.0,9.0,12.9,95.8,5.5,62.4,3.3,10.8,178.1
1445,12.0,13.0,6.0,10.0,14.2,85.9,27.7,142.0,10.1,28.8,21.3
1446,16.0,8.0,20.0,4.0,12.6,82.2,20.5,119.6,3.8,18.0,347.8
1447,13.0,9.0,22.0,3.0,11.3,85.8,29.7,137.8,7.2,28.8,187.6
1448,12.0,9.0,22.0,5.0,14.2,79.2,28.3,157.7,10.7,32.4,194.9
1449,74.0,11.0,22.0,5.0,15.5,85.6,15.3,155.2,1.2,21.6,192.9
1450,76.0,24.0,25.0,14.0,14.0,77.6,11.0,185.2,0.0,7.2,253.1
1451,53.0,25.0,40.0,17.0,15.2,74.7,23.3,190.6,0.0,10.8,15.7
1452,33.0,20.0,32.0,11.0,15.3,61.2,40.3,197.9,0.0,16.6,37.9
1453,26.0,16.0,33.0,5.0,15.4,60.3,41.0,191.5,0.0,18.0,62.9
1454,21.0,15.0,33.0,5.0,14.6,60.3,40.0,179.3,0.0,22.3,68.5
1455,19.0,12.0,31.0,5.0,14.4,68.1,27.8,200.6,0.0,26.3,49.2
1456,73.0,15.0,23.0,4.0,19.0,81.9,13.2,173.6,0.0,26.6,357.8
1457,67.0,21.0,39.0,9.0,20.9,77.6,15.7,173.5,0.0,7.2,122.9
1458,53.0,35.0,54.0,14.0,18.4,77.8,17.7,200.5,0.0,10.8,114.4
1459,37.0,23.0,42.0,13.0,16.6,82.7,15.3,201.7,0.0,14.8,215.1
1460,29.0,15.0,22.0,6.0,14.1,85.9,17.8,198.8,0.0,18.0,228.8
1461,34.0,19.0,20.0,10.0,13.8,81.8,19.4,197.4,0.0,14.4,215.9
1462,24.0,17.0,28.0,12.0,13.2,79.8,20.1,220.7,0.0,7.6,218.0
1463,34.0,14.0,25.0,11.0,17.8,89.8,14.7,185.4,0.5,18.0,243.8
1464,29.0,18.0,15.0,6.0,17.1,87.3,17.8,146.2,0.0,18.0,216.7
1465,28.0,14.0,13.0,7.0,14.8,79.3,21.0,211.8,0.0,21.6,225.3
1466,18.0,10.0,25.0,10.0,14.4,80.3,26.9,209.3,1.1,14.4,259.9
1467,22.0,9.0,25.0,4.0,15.4,77.0,26.4,210.8,9.1,22.3,268.1
1468,21.0,12.0,21.0,4.0,17.7,80.8,21.9,184.4,6.3,18.0,236.8
1469,40.0,14.0,22.0,5.0,15.5,89.8,11.6,86.6,9.2,24.5,206.7
1470,22.0,14.0,17.0,12.0,14.9,78.3,26.7,232.3,0.0,7.2,324.0
1471,23.0,11.0,32.0,7.0,13.5,80.9,27.4,221.4,0.0,14.4,343.9
1472,15.0,8.0,27.0,6.0,15.1,75.8,31.6,212.6,0.7,14.4,353.4
1473,16.0,10.0,27.0,3.0,15.3,88.5,16.5,201.3,4.6,25.2,335.3
1474,18.0,11.0,25.0,3.0,14.9,86.4,18.8,196.6,1.4,25.2,214.6
1475,20.0,12.0,23.0,6.0,16.4,81.8,27.0,207.2,14.5,25.2,196.1
1476,40.0,13.0,18.0,6.0,15.9,85.9,13.6,183.5,1.4,14.4,147.9
1477,11.0,17.0,23.0,8.0,17.0,79.0,15.8,146.1,1.9,50.8,252.7
1478,19.0,13.0,23.0,2.0,16.3,84.6,21.9,157.2,1.8,28.8,183.9
1479,15.0,12.0,23.0,8.0,17.2,77.9,27.0,250.9,7.3,21.6,246.0
1480,16.0,11.0,25.0,4.0,17.7,76.9,26.1,224.1,7.3,21.6,239.7
1481,16.0,13.0,24.0,3.0,19.5,72.5,22.5,222.3,2.6,28.8,223.3
1482,21.0,17.0,26.0,4.0,24.3,61.4,36.4,205.6,0.0,25.2,206.2
1483,12.0,16.0,33.0,5.0,23.0,77.6,41.0,189.1,3.3,18.0,159.6
1484,23.0,12.0,30.0,5.0,20.4,73.5,25.1,162.8,0.0,18.0,162.7
1485,24.0,16.0,34.0,8.0,18.7,80.1,23.3,239.9,0.1,18.0,234.0
1486,34.0,10.0,27.0,6.0,19.1,89.3,9.4,163.2,1.0,14.4,146.8
1487,38.0,16.0,33.0,7.0,22.8,78.9,18.9,171.3,29.5,43.2,113.8
1488,72.0,18.0,51.0,6.0,22.9,78.4,8.2,212.4,0.4,14.4,271.7
1489,73.0,24.0,46.0,4.0,23.5,78.7,11.0,190.9,0.2,14.4,197.1
1490,50.0,27.0,44.0,7.0,25.2,68.8,23.5,174.9,0.1,10.8,140.5
1491,51.0,25.0,56.0,8.0,26.5,65.5,27.3,235.2,0.3,14.4,105.2
1492,55.0,30.0,71.0,8.0,27.1,56.9,30.6,203.8,0.9,14.4,86.8
1493,43.0,28.0,66.0,7.0,26.2,57.5,36.0,173.0,0.0,18.0,74.0
1494,56.0,27.0,63.0,5.0,26.9,57.5,33.5,271.8,0.0,21.6,33.7
1495,51.0,31.0,57.0,3.0,25.6,59.6,30.6,275.7,0.0,18.0,41.7
1496,43.0,33.0,76.0,7.0,24.9,58.5,36.8,299.4,0.0,10.8,115.2
1497,31.0,24.0,72.0,6.0,21.9,63.0,33.8,273.6,0.0,10.8,170.0
1498,32.0,20.0,57.0,10.0,20.8,55.8,38.2,304.5,0.0,22.7,202.6
1499,15.0,16.0,45.0,7.0,16.3,67.4,28.6,307.3,0.0,14.4,288.6
1500,21.0,9.0,31.0,5.0,15.2,79.0,29.4,138.9,0.3,18.0,265.6
1501,20.0,10.0,25.0,6.0,17.2,75.8,25.8,253.3,0.0,18.0,284.0
1502,35.0,9.0,27.0,4.0,22.2,71.8,28.1,271.6,0.4,19.8,257.8
1503,28.0,18.0,26.0,4.0,23.3,58.4,34.9,316.7,0.0,18.0,121.6
1504,25.0,22.0,60.0,5.0,18.2,65.9,30.3,300.2,0.0,14.4,137.8
1505,14.0,14.0,42.0,7.0,16.8,63.9,38.8,322.1,0.0,18.0,267.8
1506,14.0,9.0,25.0,5.0,18.3,67.5,33.0,301.1,0.1,21.6,254.1
1507,17.0,14.0,23.0,3.0,18.3,73.7,33.3,202.6,0.0,26.6,181.6
1508,12.0,12.0,23.0,7.0,19.1,73.5,30.7,290.7,4.2,36.0,240.0
1509,18.0,9.0,22.0,2.0,18.2,85.3,22.5,207.7,1.6,18.0,205.3
1510,26.0,14.0,15.0,5.0,18.7,73.2,33.7,277.6,0.6,18.0,257.4
1511,28.0,14.0,25.0,7.0,17.6,66.6,36.9,304.3,0.0,18.0,217.6
1512,22.0,14.0,40.0,8.0,14.8,69.8,36.3,275.5,0.0,14.4,345.6
1513,15.0,11.0,27.0,4.0,14.9,70.8,37.9,336.0,0.0,18.0,311.8
1514,13.0,9.0,28.0,4.0,16.5,69.2,31.5,335.2,0.2,18.0,333.8
1515,43.0,10.0,25.0,2.0,18.2,81.0,20.1,279.8,0.4,14.4,269.1
1516,38.0,16.0,23.0,6.0,19.3,79.2,15.0,290.4,0.0,14.4,202.2
1517,21.0,18.0,32.0,11.0,18.3,80.3,25.3,228.4,0.0,10.8,253.7
1518,19.0,12.0,18.0,7.0,16.3,85.5,26.3,226.9,1.9,18.0,291.8
1519,20.0,9.0,19.0,5.0,15.6,74.0,32.0,293.8,0.0,10.8,307.4
1520,27.0,10.0,30.0,4.0,16.1,84.0,31.3,138.1,5.6,14.4,219.2
1521,27.0,12.0,19.0,9.0,16.7,66.8,34.0,308.3,0.0,10.8,268.2
1522,23.0,14.0,40.0,6.0,15.2,70.9,28.1,343.8,0.0,12.2,8.5
1523,26.0,9.0,27.0,3.0,14.0,76.0,28.8,311.8,0.0,14.4,297.4
1524,10.0,8.0,27.0,6.0,15.8,80.4,29.5,282.9,2.8,28.1,307.0
1525,13.0,7.0,23.0,3.0,16.5,94.5,6.5,172.0,7.6,21.6,229.3
1526,18.0,11.0,7.0,6.0,14.5,94.0,14.0,115.2,4.8,10.8,202.1
